kind,#,name,N_SentenceSize,N_SentenceSize (score),N_XMLSize,N_XMLSize (score),R_Stability,R_Stability (score),N_InEdgeCount,N_InEdgeCount (score),N_OutEdgeCount,N_OutEdgeCount (score),R_XMLSimilarity,R_XMLSimilarity (score),R_XMLUniqueness,R_XMLUniqueness (score),N_PointlessAbstraction,N_PointlessAbstraction (score),R_TextSimilarity,R_TextSimilarity (score),N_TextSize,N_TextSize (score),N_SubSectionWidth,N_SubSectionWidth (score),N_SubSectionDepth,N_SubSectionDepth (score),N_BrokenRefs,N_BrokenRefs (score),N_BackRefs,N_BackRefs (score),N_TextSimilar,N_TextSimilar (score),R_TextUniqueness,R_TextUniqueness (score)
file,520,dc_vrp_aaa_feature_0016.xml,1.0,0.05144702776140063,28.0,0.0407654936003354,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.03654927493341225,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,0.0,0.0,0.0,0.0
file,80,Enter Pre-Posting Customer Payment Cash Box,6.0,0.17307938786496116,2794.0,0.1985005795457348,1.0,0.0,0.0,0.0,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,7.0,0.6765475152571927,0.2619047619047619,0.7934691461549844,94.0,0.14666568018151327,2.0,0.7142152267232447,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,2.0,0.6445270443476032,0.26190476190476186,0.7156562916193953
file,422,Thermal battery (DMC-J3-A-39-10-00-35A-941A-A_013-00),1.0,0.05144702776140063,52438.0,0.8672223729315149,1.0,0.0,0.0,0.0,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,42.0,0.9319708703010411,0.09589041095890412,0.6734573077492231,274.0,0.4256190194337575,2.0,0.9829032417229979,2.0,0.7021512804065723,0.0,0.01653442539032506,0.0,0.0,7.0,0.676595744680851,0.5863013698630137,0.8525871849257634
file,8,smart_charge_007.xml,124.0,0.8032349850042296,5663.0,0.4404300969197761,1.0,0.0,1.0,0.4386635212062157,0.0,0.0,0.023368530379089494,0.7792383958960193,0.02336853037908948,0.7705075716470182,0.0,0.0,0.07821328946427293,0.6542445617323533,3515.0,0.8585626911314985,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,0.0,0.0,22.0,0.7102281466290695,0.4350904799370574,0.8001035860504119
file,321,BMC Atrium Discovery 10.2 : Integration Result node,10.0,0.23462613109123068,13053.0,0.6547387111889319,0.5454545454545454,1.0,10.0,0.9625621826760347,12.0,0.6654700241038002,0.0,0.0,0.0,0.0,7.0,0.6765475152571927,0.0,0.0,330.0,0.4883348130610634,2.0,0.7142152267232447,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file,13,seu1380724705484.xml,2.0,0.0932044807874702,58.0,0.059434264716762435,1.0,0.0,1.0,0.4386635212062157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.07554010062148565,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file,45,Transaction Row,9.0,0.21563148855451025,2120.0,0.16873412414609484,0.6666666666666666,1.0,1.0,0.4386635212062157,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,5.0,0.6182111903174522,0.0,0.0,134.0,0.20985005425668343,2.0,0.6259683228894262,2.0,0.7021512804065723,2.0,0.9466854363962119,0.0,0.0,0.0,0.0,0.0,0.0
file,868,Rerunning the count or update - BMC Remedy IT Service Management Suite 8.0,6.0,0.17307938786496116,4442.0,0.33534735751806455,0.6666666666666666,1.0,3.0,0.8274014052002667,6.0,0.4421508795322837,0.0,0.0,0.0,0.0,2.0,0.4797169085594133,0.36534940043712,0.8451388546342425,136.0,0.20985005425668343,2.0,0.44688409730103124,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,891.0,0.848884901307357,0.368421052631579,0.7712721353524392
file,702,Adding non-support staff when adding people information - BMC Remedy IT Service Management Suite 8.0,4.0,0.1359360180461921,2965.0,0.20969690991146514,0.6666666666666666,1.0,3.0,0.8274014052002667,6.0,0.4421508795322837,0.0,0.0,0.0,0.0,2.0,0.4797169085594133,0.6310580553004718,0.920830661470922,73.0,0.11958666272072606,2.0,0.44688409730103124,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,891.0,0.848884901307357,0.6363636363636364,0.8666946184580476
file,378,Payment Parameters,1.0,0.05144702776140063,1374.0,0.14172975905694346,0.0,0.0,1.0,0.4386635212062157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38701984717164983,0.0,0.0,27.0,0.05270296932031173,1.0,0.1364533478067795,1.0,0.13642867715991513,2.0,0.9466854363962119,0.0,0.0,0.0,0.0,0.0,0.0
file,6,Transferred Voucher Rows,2.0,0.0932044807874702,891.0,0.12392414116254408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6182111903174522,0.0,0.0,14.0,0.04402189997040545,2.0,0.6259683228894262,2.0,0.7021512804065723,1.0,0.8995392884566163,0.0,0.0,0.0,0.0,0.0,0.0
file,146,Defog system center (DMC-J3-A-36-40-00-15A-941A-A_012-00),1.0,0.05144702776140063,36253.0,0.8151125798416731,0.5,1.0,2.0,0.7012410892866301,2.0,0.3055797733217088,0.09612403100775194,0.8200315690820302,0.09612403100775191,0.7993883490356632,25.0,0.8890199497410124,0.1297690763052209,0.7024860652098851,172.0,0.2738482785834073,2.0,0.9677307939014161,2.0,0.7021512804065723,0.0,0.01653442539032506,0.0,0.0,16.0,0.697231479107921,0.22489959839357432,0.6896611256350812
file,28,Viewing installation and uninstallation log files - BMC Remedy IT Service Management Suite 8.0,11.0,0.24892978903386223,7367.0,0.5367333349774347,0.75,0.0,2.0,0.7012410892866301,6.0,0.4421508795322837,0.0,0.0,0.0,0.0,3.0,0.5376173137083953,0.24356626695808464,0.780422236472155,236.0,0.3700552431685903,2.0,0.5187990329106429,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,891.0,0.848884901307357,0.24561403508771928,0.7012035712524046
file,1625,dc_vrp_multicast_feature_2028.xml,51.0,0.7145676860372715,263.0,0.10367703272583788,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408450704225352,0.7185912297143985,1242.0,0.7390993390549472,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,2.0,0.6445270443476032,0.2816901408450705,0.728456567848863
file,51,BMC Remedy IT Service Management Suite 9.0 : Time series,5.0,0.15531516751685423,11549.0,0.6367111396088683,0.8333333333333334,0.0,4.0,0.8825324375609006,20.0,0.8316323914046874,0.0,0.0,0.0,0.0,5.0,0.6182111903174522,0.29075268817204314,0.8106101711636167,309.0,0.4625875505573641,2.0,0.6259683228894262,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,62.0,0.7434760317867214,0.4,0.7857988457554382
file,1140,dc_vrp_upgrade_feature_3001.xml,15.0,0.32595934480018457,91.0,0.07822634343633629,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.858802347950476,373.0,0.5173621386998125,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,1.0,0.617098179953858,0.4,0.7857988457554382
file,751,dc_vrp_bgp_feature_0007.xml,23.0,0.4938863397503268,56.0,0.059434264716762435,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9546687712721353,323.0,0.48034428331853607,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,1.0,0.617098179953858,0.8,0.902357815814137
file,508,Granting Requester Console access to unknown users - BMC Remedy IT Service Management Suite 8.1,11.0,0.24892978903386223,10092.0,0.6130607413253101,0.8181818181818182,0.0,2.0,0.7012410892866301,9.0,0.5838504538694292,0.0,0.0,0.0,0.0,2.0,0.4797169085594133,0.1909563127952002,0.7520100626448971,418.0,0.5492256091545822,2.0,0.44688409730103124,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,1163.0,0.8787234042553191,0.20547945205479445,0.6774034430030089
file,117,sek1355838946944.xml,15.0,0.32595934480018457,114.0,0.08473698488248785,0.75,0.0,3.0,0.8274014052002667,1.0,0.2410380019488179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.5547252638847785,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,2.0,0.8835080794375231,0.0,0.0,0.0,0.0
file,1173,BMC Remedy IT Service Management Suite 9.0 : BMC Remedy ITSM Solution overview,2.0,0.0932044807874702,7852.0,0.5559939825889665,0.7368421052631579,0.0,5.0,0.9118159905636186,14.0,0.7382686291604698,0.0,0.0,0.0,0.0,2.0,0.4797169085594133,0.22807017543859617,0.7691264243081931,320.0,0.48034428331853607,2.0,0.44688409730103124,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,85.0,0.7524480902332735,0.22807017543859653,0.6896611256350812
file,214,seu1379685735951.xml,4.0,0.1359360180461921,44.0,0.05368813041012109,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.23951859524514155,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,0.0,0.0,0.0,0.0
file,24,smart_sbr_001.xml,63.0,0.743226269513727,513.0,0.11373893314261757,1.0,0.0,1.0,0.4386635212062157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.772787807043504,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file,177,Load Norwegian EBF Return File (NO),8.0,0.19732895849888493,2464.0,0.18054699252755924,0.6666666666666666,1.0,1.0,0.4386635212062157,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,7.0,0.6765475152571927,0.0,0.0,131.0,0.20985005425668343,2.0,0.7142152267232447,2.0,0.7021512804065723,0.0,0.0,1.0,0.8563957074133465,0.0,0.0,0.0,0.0
file,198,sek1355839524283.xml,8.0,0.19732895849888493,110.0,0.08473698488248785,0.4,1.0,2.0,0.7012410892866301,3.0,0.32437560900559004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.23951859524514155,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,0.0,0.0,0.0,0.0
file,67,Query - Supplier Payments per Invoice|Prepayment,5.0,0.15531516751685423,2222.0,0.17152087597721274,0.4,1.0,3.0,0.8274014052002667,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,5.0,0.6182111903174522,0.0,0.0,134.0,0.20985005425668343,2.0,0.6259683228894262,2.0,0.7021512804065723,4.0,0.956641924750448,2.0,0.8835080794375231,0.0,0.0,0.0,0.0
file,129,dc_vrp_ip-route_feature_0001.xml,1.0,0.05144702776140063,31.0,0.04774470393844484,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.05270296932031173,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,0.0,0.0,0.0,0.0
file,448,MLG assembly parts (DMC-J3-A-33-10-25-00B-941A-A_016-00),1.0,0.05144702776140063,57106.0,0.8782460726528398,0.5,1.0,2.0,0.7012410892866301,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,49.0,0.9414585363351967,0.13647058823529412,0.7116608296749372,180.0,0.2877577192463253,2.0,0.9863324616371442,2.0,0.7021512804065723,0.0,0.01653442539032506,0.0,0.0,2.0,0.6445270443476032,0.1552941176470588,0.6485966556503724
file,27,DitaMap: seu1379497223083,0.0,0.0,65.0,0.06513107598214506,0.009345794392523364,0.0,1.0,0.4386635212062157,106.0,0.9547412687830145,0.0,0.0,0.0,0.0,2.0,0.4797169085594133,0.0,0.0,0.0,0.0,6.0,0.9525830167266985,6.0,0.9974095820792421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file,48,BMC Atrium Discovery 10.0 : Discovered Service node,12.0,0.26843710748250493,9908.0,0.6092628671483884,0.7142857142857143,0.0,2.0,0.7012410892866301,5.0,0.35237704497666544,0.0,0.0,0.0,0.0,6.0,0.6357505513103237,0.0,0.0,235.0,0.3700552431685903,2.0,0.6608279469087679,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file,89,Service Desk Optimization - BMC Remedy IT Service Management Suite 8.1,15.0,0.32595934480018457,8700.0,0.5829490246368592,0.7894736842105263,0.0,4.0,0.8825324375609006,15.0,0.7654238678906611,0.0,0.0,0.0,0.0,5.0,0.6182111903174522,0.21448508499239116,0.7634291915355399,467.0,0.579757324652264,2.0,0.6259683228894262,2.0,0.7021512804065723,0.0,0.0,0.0,0.0,1163.0,0.8787234042553191,0.24615384615384617,0.7012035712524046
file,24,Currency Revaluations,4.0,0.1359360180461921,1502.0,0.14725393967792055,0.25,0.0,9.0,0.9574849992307298,3.0,0.32437560900559004,0.0,0.0,0.0,0.0,5.0,0.6182111903174522,0.0,0.0,54.0,0.09048535069547203,2.0,0.6259683228894262,2.0,0.7021512804065723,2.0,0.9466854363962119,3.0,0.8979647218453188,0.0,0.0,0.0,0.0
file,198,Hydraulics right reservoir area HS2 part 1 (DMC-J3-A-35-00-00-69A-941A-A_016-00),1.0,0.05144702776140063,79294.0,0.911711756146884,1.0,0.0,0.0,0.0,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,57.0,0.9503564285347966,0.04196528109571588,0.6224288462487052,368.0,0.5108266745585479,2.0,0.9891695860265456,2.0,0.7021512804065723,0.0,0.01653442539032506,0.0,0.0,23.0,0.7112535247372469,0.3443223443223443,0.760099639915158
file,1139,dc_vrp_vlan_feature_0017.xml,1.0,0.05144702776140063,19.0,0.028089471996843324,1.0,0.0,2.0,0.7012410892866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.04402189997040545,1.0,0.0,1.0,0.13642867715991513,0.0,0.0,1.0,0.8563957074133465,0.0,0.0,0.0,0.0
file,286,Canopy seal pressurization part 2 (DMC-J3-A-36-50-00-50A-941A-A_012-00),1.0,0.05144702776140063,66939.0,0.8983205504451405,1.0,0.0,0.0,0.0,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,35.0,0.9191753423252474,0.1414113785557987,0.7185912297143985,361.0,0.5108266745585479,2.0,0.9783638426999556,2.0,0.7021512804065723,0.0,0.01653442539032506,0.0,0.0,16.0,0.697231479107921,0.6914660831509847,0.87959354806886
file,41,Wing fairing pylon 3 (DMC-J3-A-31-20-00-35A-941A-A_015-00),1.0,0.05144702776140063,43782.0,0.8349404424276801,0.3333333333333333,1.0,4.0,0.8825324375609006,2.0,0.3055797733217088,0.0,0.0,0.0,0.0,12.0,0.8032719626647521,0.0,0.0,236.0,0.3700552431685903,2.0,0.8844920313810628,2.0,0.7021512804065723,0.0,0.01653442539032506,0.0,0.0,0.0,0.0,0.0,0.0
